id,name,description,price,special_price,RAM,Storage,Processor,Primary_Image,question,answer,discount_percentage
37,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,"Laptop Acer Gaming Aspire 7 A715-76-53PJ
I5-12450H/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN
ở cà mau còn không ạ","Dạ LAPTOP ACER GAMING ASPIRE 7 A715-76-53PJ I5-12450H/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN giá thời điểm hiện tại 13.990.000
tặng TAI NGHE BLUETOOTH BLACK SHARK T9 ĐEN (QT)
sản phẩm có tại cửa hàng CellphoneS 34 -36 -38 Trần Hưng Đạo, Phường 5, Thành phố Cà Mau, Tỉnh Cà Mau
Tránh trường hợp hết hàng em báo cửa hàng giữ hàng cho mình qua SDT này trong 24h được không ạ?
Mong sớm nhận được phản hồi từ anh.",17.66
38,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
39,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
40,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
41,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
42,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
43,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
44,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,Nếu mình chạy ram dual channel thì laptop có hỗ trợ card iris xe graphics ko ạ,"Dạ hiện em chưa có thông tin cụ thể của sản phẩm ạ, chi tiết hơn em xin phép chuyển thông tin đến bộ phận liên quan liên hệ mình hỗ trợ thêm trong 60p ạ.

Xin thông tin đến chị ạ.",17.66
45,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,Nếu mình chạy ram dual channel thì laptop có hỗ trợ card iris xe graphics ko ạ,"Dạ hiện em chưa có thông tin cụ thể của sản phẩm ạ, chi tiết hơn em xin phép chuyển thông tin đến bộ phận liên quan liên hệ mình hỗ trợ thêm trong 60p ạ.

Xin thông tin đến chị ạ.",17.66
46,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,"Laptop Acer Gaming Aspire 7 A715-76-53PJ
I5-12450H/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN
ở cà mau còn không ạ","Dạ LAPTOP ACER GAMING ASPIRE 7 A715-76-53PJ I5-12450H/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN giá thời điểm hiện tại 13.990.000
tặng TAI NGHE BLUETOOTH BLACK SHARK T9 ĐEN (QT)
sản phẩm có tại cửa hàng CellphoneS 34 -36 -38 Trần Hưng Đạo, Phường 5, Thành phố Cà Mau, Tỉnh Cà Mau
Tránh trường hợp hết hàng em báo cửa hàng giữ hàng cho mình qua SDT này trong 24h được không ạ?
Mong sớm nhận được phản hồi từ anh.",17.66
47,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,"Laptop Acer Gaming Aspire 7 A715-76-53PJ
I5-12450H/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN
ở cà mau còn không ạ","Dạ LAPTOP ACER GAMING ASPIRE 7 A715-76-53PJ I5-12450H/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN giá thời điểm hiện tại 13.990.000
tặng TAI NGHE BLUETOOTH BLACK SHARK T9 ĐEN (QT)
sản phẩm có tại cửa hàng CellphoneS 34 -36 -38 Trần Hưng Đạo, Phường 5, Thành phố Cà Mau, Tỉnh Cà Mau
Tránh trường hợp hết hàng em báo cửa hàng giữ hàng cho mình qua SDT này trong 24h được không ạ?
Mong sớm nhận được phản hồi từ anh.",17.66
48,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
49,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
50,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
51,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
52,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
53,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__4_14.png,No question provided,,17.66
54,Laptop Acer Gaming Aspire 7 A715-76-53PJ,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000,13990000,16GB,"512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)","Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_4__4_13.png,No question provided,No answer available,17.66
55,Laptop Acer gaming Aspire 7 A715-76G-73FM,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23990000,17490000,16GB,"512GB PCIe NVMe SSD (nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)",Intel Core i7-12650H,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_26__2_29.png,Cho em hỏi trả góp có lãi xuất bao nhiêu phần trăm ạ,"LAPTOP ACER GAMING ASPIRE 7 A715-76G-73FM NH.QMYSV.004 I7-12650H/16GB/512GB PCIE/VGA 4GB RTX2050/15.6 FHD 144HZ/WIN11/ĐEN giá ở thời điểm hiện tại : 17.490.000đ ( HCM )
Dạ đối với sản phẩm Laptop mới bên em có hỗ trợ trả góp qua thẻ tín dụng 0% lãi suất không phí chuyển đổi kỳ hạn 3-6 tháng qua ngân hàng liên kết trực tiếp (SHINHAN, VIB, BIDV, VIETCOMBANK, VP BANK, SAMCOMBANK, ACB, TECHCOMBANK)
Mình góp trong 6 tháng mỗi tháng góp 2.915.000đ ạ

Ngoài ra sản phẩm có hỗ trợ trả góp qua Công ty tài chính, Kredivo và Fundiin ạ

Dạ không biết mình ở khu vực nào em kiểm tra cửa hàng gần mình và đặt giữ sản phẩm + giá trong 24h để mình tiện đến ạ ?
Chi tiết hơn em xin được liên hệ qua SĐT để tư vấn tốt hơn ạ.",27.09
56,Laptop Acer gaming Aspire 7 A715-76G-73FM,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23990000,17490000,16GB,"512GB PCIe NVMe SSD (nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)",Intel Core i7-12650H,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_26__2_29.png,No question provided,,27.09
57,Laptop Acer gaming Aspire 7 A715-76G-73FM,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23990000,17490000,16GB,"512GB PCIe NVMe SSD (nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)",Intel Core i7-12650H,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_26__2_29.png,No question provided,,27.09
58,Laptop Acer gaming Aspire 7 A715-76G-73FM,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23990000,17490000,16GB,"512GB PCIe NVMe SSD (nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)",Intel Core i7-12650H,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_26__2_29.png,No question provided,,27.09
59,Laptop Acer gaming Aspire 7 A715-76G-73FM,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23990000,17490000,16GB,"512GB PCIe NVMe SSD (nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe)",Intel Core i7-12650H,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_26__2_29.png,No question provided,,27.09
60,Laptop ASUS Gaming VivoBook K3605ZC-RP564W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",25290000,19390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H Processor 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E lõi)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_4__2_2.png,No question provided,"Dạ sản phẩm LAPTOP ASUS GAMING VIVOBOOK K3605ZC-RP564W là dòng laptop gaming ạ.
Theo nhu cầu chơi game và làm việc liên tục trong nhiều tiếng của mình, anh có thể cân nhắc tham khảo sản phẩm LAPTOP ASUS GAMING VIVOBOOK K3605ZC-RP564W I5-12500H/16GB/512GB PCIE/VGA 4GB RTX3050/16.0 WUXGA/WIN11/ĐEN này hiện có giá giảm còn 19.390.000đ tại khu vực TPHCM.
Dạ không biết mình đang ở khu vực tỉnh thành nào để em kiểm tra hàng hóa cho mình ạ?

Mong nhận được phản hồi từ anh ạ",23.33
61,Laptop ASUS Gaming VivoBook K3605ZC-RP564W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",25290000,19390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H Processor 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E lõi)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_4__2_2.png,cho em hỏi là máy này mua trực tiếp tại cửa hàng có được tặng tai nghe không ạ?,"Dạ Tặng tai nghe BLACK SHARK (quà tặng) trị giá 490.000 khi mua hàng cửa hàng hoặc giao hàng đều được ạ
LAPTOP ASUS GAMING VIVOBOOK K3605ZC-RP564W I5-12500H/16GB/512GB PCIE/VGA 4GB RTX3050/16.0 WUXGA/WIN11/ĐEN Giá bán thời điểm hiện tại 19.390.000đ . Giá khu vực miền Nam

Không biết hiện tại mình đang ở quận nào để em kiểm tra cửa hàng gần mình nhất có sẵn sản phẩm ạ
Mong sớm phản hồi từ anh.

Hqua em có đi mua laptop này ở chi nhánh phan đăng lưu mà em ko thấy tặng mẫu tai nghe này ạ, em thấy có tặng cặp thôi ạ
Dạ trường hợp mình em xin phép chuyển thông tin đến bộ phận liên quan, Các bạn sẽ liên hệ hỗ trợ mình trong 60 phút , Mong mình hỗ trợ em chờ nghe điện thoại nhé ạ

Xin thông tin đến anh

Dạ bên mình điện lại giúp em ạ, sáng giờ em bận nên chưa nghe máy được ạ",23.33
62,Laptop ASUS Gaming VivoBook K3605ZC-RP564W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",25290000,19390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H Processor 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E lõi)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_4__2_2.png,No question provided,,23.33
63,Laptop ASUS Gaming VivoBook K3605ZC-RP564W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",25290000,19390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H Processor 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E lõi)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_4__2_2.png,No question provided,,23.33
64,Laptop ASUS Gaming VivoBook K3605ZC-RP564W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",25290000,19390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H Processor 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E lõi)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_4__2_2.png,No question provided,,23.33
65,Laptop ASUS Gaming VivoBook K3605ZF-RP634W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",20990000,17390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E cores)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__4_66.png,"em là học viên quân đội học tại trường sĩ quan công binh , trường e k có thẻ sinh viên thì mình có cách khác để e đăng ký s student k ạ",No answer available,17.15
66,Laptop ASUS Gaming VivoBook K3605ZF-RP634W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",20990000,17390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E cores)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__4_66.png,"em là học viên quân đội học tại trường sĩ quan công binh , trường e k có thẻ sinh viên thì mình có cách khác để e đăng ký s student k ạ",No answer available,17.15
67,Laptop ASUS Gaming VivoBook K3605ZF-RP634W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",20990000,17390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E cores)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__4_66.png,THPT giảm còn nhiu ạ. Kh lấy quà luôn ai,"LAPTOP ASUS GAMING VIVOBOOK K3605ZF-RP634W I5-12500H/16GB/512GB PCIE/VGA 4GB RTX2050/16.0 WUXGA/WIN11/ĐEN giá khuyến mãi đã trừ quà hiện tại là 17.190.000 (giá ở khu vực miền Nam)
Dạ nếu anh là thành viên S Student sẽ được ưu đãi giảm dự kiến còn 16.790.000, mình có thể đăng ký Đăng ký nhập hội S-Student online tại đây https://cellphones.com.vn/smember/ hoặc mang theo thẻ học sinh - sinh viên (hoặc các giấy tờ tương đương để chứng minh là học sinh - sinh viên: giấy báo nhập học, giấy báo trúng tuyển,..) để đăng ký trực tiếp tại cửa hàng ạ
Không biết khi nào mình tiện đến cửa hàng bên em để em lên đơn giữ hàng cho mình tại cửa hàng 24h tránh tình trạng hết hàng ạ.
Xin thông tin đến Anh.",17.15
68,Laptop ASUS Gaming VivoBook K3605ZF-RP634W,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",20990000,17390000,16GB,512GB M.2 NVMe PCIe 4.0 SSD,"Intel Core i5-12500H 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E cores)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__4_66.png,THPT giảm còn nhiu ạ. Kh lấy quà luôn ai,"LAPTOP ASUS GAMING VIVOBOOK K3605ZF-RP634W I5-12500H/16GB/512GB PCIE/VGA 4GB RTX2050/16.0 WUXGA/WIN11/ĐEN giá khuyến mãi đã trừ quà hiện tại là 17.190.000 (giá ở khu vực miền Nam)
Dạ nếu anh là thành viên S Student sẽ được ưu đãi giảm dự kiến còn 16.790.000, mình có thể đăng ký Đăng ký nhập hội S-Student online tại đây https://cellphones.com.vn/smember/ hoặc mang theo thẻ học sinh - sinh viên (hoặc các giấy tờ tương đương để chứng minh là học sinh - sinh viên: giấy báo nhập học, giấy báo trúng tuyển,..) để đăng ký trực tiếp tại cửa hàng ạ
Không biết khi nào mình tiện đến cửa hàng bên em để em lên đơn giữ hàng cho mình tại cửa hàng 24h tránh tình trạng hết hàng ạ.
Xin thông tin đến Anh.",17.15
